id,item_id,date,quantity,cost (CLP),delivery_date
32563,1806,9/25/2023,2,24194,10/2/2023
32564,1791,10/2/2023,14,52108,10/11/2023
32565,1860,10/2/2023,26,317564,10/10/2023
32566,1798,10/2/2023,13,239200,10/5/2023
32567,1812,10/2/2023,14,212590,10/16/2023
32568,1804,10/2/2023,7,67424,10/6/2023
32569,1809,10/2/2023,2,41462,10/8/2023
32570,1820,10/2/2023,4,50920,10/9/2023
32571,1823,10/2/2023,5,81155,10/8/2023
32572,1792,10/2/2023,24,161256,10/9/2023
32573,1863,10/2/2023,15,52770,10/17/2023
32574,1846,10/2/2023,9,123336,10/8/2023
32575,1803,10/2/2023,9,49788,10/13/2023
32576,1848,10/2/2023,3,15777,10/7/2023
32577,1799,10/2/2023,33,1022373,10/12/2023
32578,1850,10/2/2023,39,1328730,10/8/2023
32579,1844,10/2/2023,4,63636,10/11/2023
32580,1829,10/2/2023,19,119434,10/16/2023
32581,1847,10/2/2023,7,44254,10/10/2023
32582,1805,10/2/2023,6,18558,10/9/2023
32583,1801,10/2/2023,41,84460,10/9/2023
32584,1833,10/2/2023,1,92867,10/14/2023
32585,1843,10/2/2023,9,112779,10/11/2023
32586,1785,10/2/2023,53,893315,10/12/2023
32587,1828,10/2/2023,71,1414746,10/7/2023
32588,1789,10/2/2023,14,326592,10/9/2023
32589,1853,10/2/2023,56,2359056,10/13/2023
32590,1849,10/2/2023,61,2513505,10/17/2023
32591,1867,10/2/2023,27,337419,10/8/2023
32592,1786,10/2/2023,24,319344,10/6/2023
32593,1869,10/2/2023,13,14755,10/7/2023
32594,1825,10/2/2023,11,57442,10/8/2023
32595,1817,10/2/2023,35,659925,10/11/2023
32596,1854,10/2/2023,13,38805,10/7/2023
32597,1841,10/2/2023,6,133728,10/11/2023
32598,1818,10/2/2023,52,1420068,10/12/2023
32599,1827,10/2/2023,17,228616,10/7/2023
32600,1813,10/2/2023,6,16506,10/18/2023
32601,1861,10/2/2023,22,290928,10/14/2023
32602,1852,10/2/2023,12,644256,10/11/2023
32603,1800,10/2/2023,58,1399250,10/11/2023
32604,1787,10/2/2023,10,167880,10/9/2023
32605,1822,10/2/2023,1,4611,10/14/2023
32606,1866,10/2/2023,2,26362,10/11/2023
32607,1821,10/2/2023,15,35715,10/11/2023
32608,1806,10/2/2023,1,12097,10/7/2023
32609,1798,10/9/2023,12,220800,10/23/2023
32610,1810,10/9/2023,1,6705,10/16/2023
32611,1804,10/9/2023,4,38528,10/17/2023
32612,1802,10/9/2023,1,3531,10/13/2023
32613,1809,10/9/2023,7,145117,10/16/2023
32614,1788,10/9/2023,38,1276762,10/15/2023
32615,1796,10/9/2023,39,309192,10/18/2023
32616,1820,10/9/2023,5,63650,10/14/2023
32617,1823,10/9/2023,3,48693,10/18/2023
32618,1792,10/9/2023,12,80628,10/16/2023
32619,1846,10/9/2023,8,109632,10/17/2023
32620,1824,10/9/2023,13,77584,10/14/2023
32621,1795,10/9/2023,40,148480,10/17/2023
32622,1831,10/9/2023,35,596715,10/22/2023
32623,1794,10/9/2023,52,188812,10/15/2023
32624,1811,10/9/2023,5,28010,10/15/2023
32625,1848,10/9/2023,10,52590,10/12/2023
32626,1815,10/9/2023,12,208356,10/14/2023
32627,1850,10/9/2023,25,851750,10/15/2023
32628,1816,10/9/2023,13,237848,10/23/2023
32629,1855,10/9/2023,5,16365,10/19/2023
32630,1814,10/9/2023,1,41505,10/17/2023
32631,1830,10/9/2023,40,200120,10/14/2023
32632,1832,10/9/2023,25,880250,10/18/2023
32633,1845,10/9/2023,20,323700,10/19/2023
32634,1801,10/9/2023,9,18540,10/18/2023
32635,1851,10/9/2023,59,2809462,10/17/2023
32636,1842,10/9/2023,12,148584,10/14/2023
32637,1828,10/9/2023,23,458298,10/15/2023
32638,1789,10/9/2023,13,303264,10/21/2023
32639,1793,10/9/2023,10,15520,10/14/2023
32640,1819,10/9/2023,14,119308,10/20/2023
32641,1786,10/9/2023,24,319344,10/18/2023
32642,1825,10/9/2023,4,20888,10/19/2023
32643,1854,10/9/2023,22,65670,10/14/2023
32644,1827,10/9/2023,9,121032,10/20/2023
32645,1787,10/9/2023,2,33576,10/16/2023
32646,1797,10/9/2023,38,151772,10/21/2023
32647,1840,10/9/2023,7,140966,10/14/2023
32648,1806,10/9/2023,4,48388,10/22/2023
32649,1791,10/16/2023,25,93050,10/26/2023
32650,1812,10/16/2023,40,607400,10/22/2023
32651,1810,10/16/2023,1,6705,10/23/2023
32652,1802,10/16/2023,1,3531,10/23/2023
32653,1809,10/16/2023,7,145117,10/20/2023
32654,1788,10/16/2023,27,907173,10/27/2023
32655,1820,10/16/2023,16,203680,10/27/2023
32656,1792,10/16/2023,8,53752,10/24/2023
32657,1856,10/16/2023,11,81279,10/23/2023
32658,1807,10/16/2023,10,93290,10/19/2023
32659,1803,10/16/2023,5,27660,10/25/2023
32660,1794,10/16/2023,13,47203,10/22/2023
32661,1811,10/16/2023,7,39214,10/26/2023
32662,1848,10/16/2023,7,36813,10/22/2023
32663,1799,10/16/2023,24,743544,10/24/2023
32664,1815,10/16/2023,7,121541,10/24/2023
32665,1850,10/16/2023,9,306630,10/21/2023
32666,1844,10/16/2023,18,286362,10/24/2023
32667,1829,10/16/2023,19,119434,10/23/2023
32668,1858,10/16/2023,9,465399,10/22/2023
32669,1847,10/16/2023,41,259202,10/20/2023
32670,1830,10/16/2023,20,100060,10/22/2023
32671,1805,10/16/2023,3,9279,10/29/2023
32672,1826,10/16/2023,3,10017,10/29/2023
32673,1842,10/16/2023,6,74292,10/21/2023
32674,1843,10/16/2023,6,75186,10/29/2023
32675,1785,10/16/2023,25,421375,10/27/2023
32676,1828,10/16/2023,33,657558,10/25/2023
32677,1790,10/16/2023,115,4719255,10/20/2023
32678,1793,10/16/2023,9,13968,10/22/2023
32679,1853,10/16/2023,83,3496458,10/23/2023
32680,1817,10/16/2023,27,509085,10/25/2023
32681,1854,10/16/2023,15,44775,10/22/2023
32682,1841,10/16/2023,4,89152,10/24/2023
32683,1818,10/16/2023,57,1556613,10/23/2023
32684,1852,10/16/2023,2,107376,10/21/2023
32685,1800,10/16/2023,26,627250,10/24/2023
32686,1787,10/16/2023,7,117516,10/22/2023
32687,1822,10/16/2023,18,82998,10/26/2023
32688,1821,10/16/2023,15,35715,10/25/2023
32689,1798,10/23/2023,30,552000,10/30/2023
32690,1812,10/23/2023,12,182220,10/30/2023
32691,1804,10/23/2023,11,105952,10/29/2023
32692,1809,10/23/2023,9,186579,10/31/2023
32693,1796,10/23/2023,8,63424,10/26/2023
32694,1823,10/23/2023,15,243465,10/27/2023
32695,1846,10/23/2023,10,137040,10/29/2023
32696,1824,10/23/2023,16,95488,10/29/2023
32697,1807,10/23/2023,11,102619,11/5/2023
32698,1795,10/23/2023,18,66816,11/5/2023
32699,1831,10/23/2023,35,596715,10/30/2023
32700,1848,10/23/2023,8,42072,10/27/2023
32701,1850,10/23/2023,22,749540,10/26/2023
32702,1816,10/23/2023,5,91480,10/28/2023
32703,1829,10/23/2023,8,50288,11/4/2023
32704,1847,10/23/2023,13,82186,10/28/2023
32705,1855,10/23/2023,12,39276,10/31/2023
32706,1830,10/23/2023,3,15009,11/3/2023
32707,1832,10/23/2023,37,1302770,10/31/2023
32708,1845,10/23/2023,18,291330,11/1/2023
32709,1801,10/23/2023,16,32960,10/26/2023
32710,1851,10/23/2023,33,1571394,11/3/2023
32711,1842,10/23/2023,13,160966,10/26/2023
32712,1790,10/23/2023,10,410370,11/4/2023
32713,1789,10/23/2023,24,559872,11/3/2023
32714,1793,10/23/2023,8,12416,10/30/2023
32715,1853,10/23/2023,24,1011024,10/28/2023
32716,1819,10/23/2023,18,153396,11/6/2023
32717,1849,10/23/2023,38,1565790,11/2/2023
32718,1786,10/23/2023,18,239508,11/4/2023
32719,1825,10/23/2023,8,41776,10/31/2023
32720,1854,10/23/2023,10,29850,10/27/2023
32721,1818,10/23/2023,41,1119669,11/1/2023
32722,1827,10/23/2023,28,376544,10/26/2023
32723,1813,10/23/2023,48,132048,11/1/2023
32724,1797,10/23/2023,19,75886,10/26/2023
32725,1806,10/23/2023,2,24194,10/29/2023
32726,1791,10/30/2023,5,18610,11/5/2023
32727,1798,10/30/2023,13,239200,11/3/2023
32728,1812,10/30/2023,18,273330,11/5/2023
32729,1810,10/30/2023,4,26820,11/10/2023
32730,1802,10/30/2023,2,7062,11/5/2023
32731,1788,10/30/2023,51,1713549,11/6/2023
32732,1796,10/30/2023,13,103064,11/12/2023
32733,1820,10/30/2023,10,127300,11/7/2023
32734,1823,10/30/2023,4,64924,11/11/2023
32735,1792,10/30/2023,23,154537,11/8/2023
32736,1846,10/30/2023,12,164448,11/6/2023
32737,1824,10/30/2023,1,5968,11/15/2023
32738,1831,10/30/2023,17,289833,11/7/2023
32739,1803,10/30/2023,6,33192,11/10/2023
32740,1794,10/30/2023,9,32679,11/3/2023
32741,1811,10/30/2023,7,39214,11/6/2023
32742,1848,10/30/2023,17,89403,11/8/2023
32743,1799,10/30/2023,34,1053354,11/4/2023
32744,1815,10/30/2023,5,86815,11/7/2023
32745,1850,10/30/2023,12,408840,11/11/2023
32746,1844,10/30/2023,1,15909,11/6/2023
32747,1816,10/30/2023,2,36592,11/9/2023
32748,1847,10/30/2023,15,94830,11/6/2023
32749,1805,10/30/2023,4,12372,11/7/2023
32750,1826,10/30/2023,6,20034,11/10/2023
32751,1801,10/30/2023,5,10300,11/11/2023
32752,1842,10/30/2023,2,24764,11/4/2023
32753,1843,10/30/2023,6,75186,11/14/2023
32754,1785,10/30/2023,23,387665,11/12/2023
32755,1828,10/30/2023,60,1195560,11/10/2023
32756,1793,10/30/2023,6,9312,11/9/2023
32757,1853,10/30/2023,32,1348032,11/3/2023
32758,1817,10/30/2023,73,1376415,11/7/2023
32759,1854,10/30/2023,7,20895,11/14/2023
32760,1841,10/30/2023,12,267456,11/12/2023
32761,1827,10/30/2023,8,107584,11/7/2023
32762,1800,10/30/2023,30,723750,11/7/2023
32763,1787,10/30/2023,1,16788,11/4/2023
32764,1822,10/30/2023,12,55332,11/9/2023
32765,1797,10/30/2023,1,3994,11/4/2023
32766,1840,10/30/2023,7,140966,11/9/2023
32767,1821,10/30/2023,5,11905,11/14/2023
32768,1806,10/30/2023,6,72582,11/8/2023
32769,1791,11/6/2023,18,66996,11/18/2023
32770,1860,11/6/2023,20,244280,11/10/2023
32771,1798,11/6/2023,20,368000,11/15/2023
32772,1812,11/6/2023,10,151850,11/15/2023
32773,1804,11/6/2023,1,9632,11/12/2023
32774,1802,11/6/2023,4,14124,11/13/2023
32775,1809,11/6/2023,15,310965,11/11/2023
32776,1788,11/6/2023,31,1041569,11/20/2023
32777,1856,11/6/2023,9,66501,11/14/2023
32778,1863,11/6/2023,15,52770,11/16/2023
32779,1846,11/6/2023,14,191856,11/10/2023
32780,1795,11/6/2023,30,111360,11/12/2023
32781,1794,11/6/2023,21,76251,11/17/2023
32782,1811,11/6/2023,7,39214,11/17/2023
32783,1799,11/6/2023,36,1115316,11/21/2023
32784,1844,11/6/2023,7,111363,11/13/2023
32785,1829,11/6/2023,23,144578,11/9/2023
32786,1847,11/6/2023,13,82186,11/17/2023
32787,1855,11/6/2023,12,39276,11/17/2023
32788,1830,11/6/2023,21,105063,11/18/2023
32789,1832,11/6/2023,11,387310,11/15/2023
32790,1845,11/6/2023,8,129480,11/9/2023
32791,1851,11/6/2023,61,2904698,11/13/2023
32792,1842,11/6/2023,2,24764,11/16/2023
32793,1790,11/6/2023,116,4760292,11/13/2023
32794,1789,11/6/2023,41,956448,11/13/2023
32795,1853,11/6/2023,36,1516536,11/13/2023
32796,1819,11/6/2023,19,161918,11/17/2023
32797,1849,11/6/2023,59,2431095,11/11/2023
32798,1867,11/6/2023,25,312425,11/12/2023
32799,1786,11/6/2023,35,465710,11/14/2023
32800,1869,11/6/2023,16,18160,11/11/2023
32801,1825,11/6/2023,4,20888,11/15/2023
32802,1818,11/6/2023,44,1201596,11/14/2023
32803,1813,11/6/2023,26,71526,11/14/2023
32804,1861,11/6/2023,18,238032,11/13/2023
32805,1852,11/6/2023,11,590568,11/10/2023
32806,1787,11/6/2023,1,16788,11/13/2023
32807,1797,11/6/2023,30,119820,11/9/2023
32808,1866,11/6/2023,4,52724,11/17/2023
32809,1804,11/13/2023,11,105952,11/23/2023
32810,1802,11/13/2023,3,10593,11/21/2023
32811,1809,11/13/2023,9,186579,11/18/2023
32812,1796,11/13/2023,26,206128,11/19/2023
32813,1820,11/13/2023,24,305520,11/22/2023
32814,1823,11/13/2023,4,64924,11/20/2023
32815,1792,11/13/2023,32,215008,11/22/2023
32816,1846,11/13/2023,2,27408,11/22/2023
32817,1807,11/13/2023,3,27987,11/21/2023
32818,1795,11/13/2023,10,37120,11/17/2023
32819,1831,11/13/2023,27,460323,11/19/2023
32820,1803,11/13/2023,1,5532,11/23/2023
32821,1848,11/13/2023,33,173547,11/24/2023
32822,1815,11/13/2023,13,225719,11/17/2023
32823,1850,11/13/2023,57,1941990,11/27/2023
32824,1816,11/13/2023,4,73184,11/22/2023
32825,1829,11/13/2023,9,56574,11/25/2023
32826,1845,11/13/2023,9,145665,11/24/2023
32827,1805,11/13/2023,20,61860,11/28/2023
32828,1826,11/13/2023,12,40068,11/18/2023
32829,1801,11/13/2023,49,100940,11/19/2023
32830,1833,11/13/2023,1,92867,11/24/2023
32831,1851,11/13/2023,19,904742,11/18/2023
32832,1785,11/13/2023,46,775330,11/18/2023
32833,1828,11/13/2023,53,1056078,11/16/2023
32834,1790,11/13/2023,12,492444,11/17/2023
32835,1789,11/13/2023,30,699840,11/18/2023
32836,1793,11/13/2023,25,38800,11/20/2023
32837,1853,11/13/2023,41,1727166,11/21/2023
32838,1849,11/13/2023,26,1071330,11/21/2023
32839,1817,11/13/2023,39,735345,11/25/2023
32840,1841,11/13/2023,11,245168,11/25/2023
32841,1827,11/13/2023,24,322752,11/20/2023
32842,1852,11/13/2023,2,107376,11/18/2023
32843,1800,11/13/2023,46,1109750,11/16/2023
32844,1787,11/13/2023,1,16788,11/19/2023
32845,1822,11/13/2023,7,32277,11/19/2023
32846,1797,11/13/2023,13,51922,11/19/2023
32847,1840,11/13/2023,11,221518,11/27/2023
32848,1806,11/13/2023,3,36291,11/17/2023
32849,1791,11/20/2023,38,141436,12/3/2023
32850,1798,11/20/2023,21,386400,11/25/2023
32851,1812,11/20/2023,26,394810,11/30/2023
32852,1810,11/20/2023,4,26820,12/4/2023
32853,1809,11/20/2023,10,207310,11/27/2023
32854,1788,11/20/2023,37,1243163,11/29/2023
32855,1796,11/20/2023,9,71352,11/26/2023
32856,1856,11/20/2023,8,59112,11/23/2023
32857,1824,11/20/2023,8,47744,11/24/2023
32858,1795,11/20/2023,18,66816,11/29/2023
32859,1831,11/20/2023,23,392127,11/28/2023
32860,1794,11/20/2023,27,98037,11/27/2023
32861,1811,11/20/2023,5,28010,11/27/2023
32862,1815,11/20/2023,1,17363,11/23/2023
32863,1844,11/20/2023,5,79545,11/24/2023
32864,1847,11/20/2023,26,164372,11/25/2023
32865,1855,11/20/2023,7,22911,12/3/2023
32866,1830,11/20/2023,21,105063,12/4/2023
32867,1832,11/20/2023,38,1337980,11/25/2023
32868,1826,11/20/2023,3,10017,12/4/2023
32869,1801,11/20/2023,13,26780,11/27/2023
32870,1851,11/20/2023,16,761888,11/27/2023
32871,1842,11/20/2023,21,260022,11/29/2023
32872,1843,11/20/2023,10,125310,12/5/2023
32873,1785,11/20/2023,17,286535,11/27/2023
32874,1828,11/20/2023,44,876744,11/26/2023
32875,1790,11/20/2023,7,287259,11/25/2023
32876,1789,11/20/2023,23,536544,11/30/2023
32877,1793,11/20/2023,5,7760,11/27/2023
32878,1819,11/20/2023,16,136352,11/27/2023
32879,1786,11/20/2023,23,306038,11/27/2023
32880,1825,11/20/2023,12,62664,11/25/2023
32881,1854,11/20/2023,46,137310,11/27/2023
32882,1818,11/20/2023,47,1283523,12/2/2023
32883,1827,11/20/2023,19,255512,12/2/2023
32884,1813,11/20/2023,32,88032,12/4/2023
32885,1852,11/20/2023,2,107376,11/25/2023
32886,1800,11/20/2023,20,482500,11/28/2023
32887,1787,11/20/2023,10,167880,11/28/2023
32888,1822,11/20/2023,9,41499,11/28/2023
32889,1797,11/20/2023,5,19970,11/27/2023
32890,1821,11/20/2023,24,57144,11/25/2023
32891,1798,11/27/2023,18,331200,12/5/2023
32892,1804,11/27/2023,12,115584,12/2/2023
32893,1802,11/27/2023,8,28248,12/2/2023
32894,1809,11/27/2023,9,186579,12/4/2023
32895,1796,11/27/2023,2,15856,11/30/2023
32896,1820,11/27/2023,9,114570,12/4/2023
32897,1823,11/27/2023,1,16231,12/7/2023
32898,1792,11/27/2023,42,282198,12/7/2023
32899,1856,11/27/2023,5,36945,12/7/2023
32900,1846,11/27/2023,2,27408,12/1/2023
32901,1824,11/27/2023,8,47744,12/2/2023
32902,1803,11/27/2023,4,22128,12/9/2023
32903,1794,11/27/2023,6,21786,12/3/2023
32904,1811,11/27/2023,7,39214,12/3/2023
32905,1848,11/27/2023,15,78885,12/4/2023
32906,1799,11/27/2023,44,1363164,12/4/2023
32907,1850,11/27/2023,40,1362800,12/4/2023
32908,1844,11/27/2023,14,222726,12/6/2023
32909,1816,11/27/2023,10,182960,12/6/2023
32910,1829,11/27/2023,23,144578,12/6/2023
32911,1847,11/27/2023,14,88508,12/6/2023
32912,1814,11/27/2023,3,124515,12/6/2023
32913,1832,11/27/2023,4,140840,12/7/2023
32914,1845,11/27/2023,14,226590,12/1/2023
32915,1801,11/27/2023,7,14420,12/3/2023
32916,1833,11/27/2023,1,92867,12/3/2023
32917,1851,11/27/2023,18,857124,12/2/2023
32918,1785,11/27/2023,11,185405,12/9/2023
32919,1828,11/27/2023,18,358668,12/6/2023
32920,1790,11/27/2023,29,1190073,12/4/2023
32921,1793,11/27/2023,8,12416,12/1/2023
32922,1853,11/27/2023,79,3327954,12/7/2023
32923,1819,11/27/2023,10,85220,12/2/2023
32924,1849,11/27/2023,35,1442175,12/5/2023
32925,1786,11/27/2023,11,146366,12/6/2023
32926,1825,11/27/2023,17,88774,12/9/2023
32927,1817,11/27/2023,39,735345,12/5/2023
32928,1854,11/27/2023,17,50745,12/6/2023
32929,1841,11/27/2023,12,267456,12/8/2023
32930,1852,11/27/2023,2,107376,12/12/2023
32931,1821,11/27/2023,8,19048,12/5/2023
32932,1806,11/27/2023,2,24194,12/12/2023
32933,1791,12/4/2023,20,74440,12/11/2023
32934,1860,12/4/2023,26,317564,12/11/2023
32935,1812,12/4/2023,38,577030,12/18/2023
32936,1804,12/4/2023,3,28896,12/11/2023
32937,1802,12/4/2023,1,3531,12/13/2023
32938,1809,12/4/2023,5,103655,12/8/2023
32939,1788,12/4/2023,62,2083138,12/11/2023
32940,1796,12/4/2023,29,229912,12/17/2023
32941,1820,12/4/2023,16,203680,12/12/2023
32942,1863,12/4/2023,18,63324,12/12/2023
32943,1846,12/4/2023,18,246672,12/11/2023
32944,1795,12/4/2023,37,137344,12/9/2023
32945,1831,12/4/2023,39,664911,12/9/2023
32946,1794,12/4/2023,33,119823,12/12/2023
32947,1811,12/4/2023,1,5602,12/15/2023
32948,1848,12/4/2023,8,42072,12/15/2023
32949,1799,12/4/2023,44,1363164,12/12/2023
32950,1815,12/4/2023,12,208356,12/11/2023
32951,1850,12/4/2023,42,1430940,12/8/2023
32952,1855,12/4/2023,7,22911,12/9/2023
32953,1830,12/4/2023,24,120072,12/10/2023
32954,1845,12/4/2023,11,178035,12/10/2023
32955,1826,12/4/2023,4,13356,12/13/2023
32956,1801,12/4/2023,38,78280,12/17/2023
32957,1851,12/4/2023,33,1571394,12/7/2023
32958,1842,12/4/2023,7,86674,12/13/2023
32959,1790,12/4/2023,63,2585331,12/11/2023
32960,1789,12/4/2023,42,979776,12/10/2023
32961,1793,12/4/2023,21,32592,12/15/2023
32962,1819,12/4/2023,11,93742,12/11/2023
32963,1867,12/4/2023,25,312425,12/12/2023
32964,1869,12/4/2023,14,15890,12/18/2023
32965,1818,12/4/2023,50,1365450,12/11/2023
32966,1827,12/4/2023,11,147928,12/12/2023
32967,1813,12/4/2023,34,93534,12/8/2023
32968,1861,12/4/2023,22,290928,12/15/2023
32969,1800,12/4/2023,60,1447500,12/18/2023
32970,1787,12/4/2023,12,201456,12/10/2023
32971,1822,12/4/2023,8,36888,12/9/2023
32972,1797,12/4/2023,36,143784,12/7/2023
32973,1866,12/4/2023,4,52724,12/19/2023
32974,1840,12/4/2023,5,100690,12/12/2023
32975,1791,12/11/2023,11,40942,12/20/2023
32976,1798,12/11/2023,27,496800,12/19/2023
32977,1810,12/11/2023,5,33525,12/19/2023
32978,1804,12/11/2023,5,48160,12/15/2023
32979,1809,12/11/2023,7,145117,12/17/2023
32980,1788,12/11/2023,24,806376,12/21/2023
32981,1823,12/11/2023,23,373313,12/16/2023
32982,1792,12/11/2023,29,194851,12/17/2023
32983,1856,12/11/2023,5,36945,12/17/2023
32984,1795,12/11/2023,13,48256,12/16/2023
32985,1831,12/11/2023,14,238686,12/26/2023
32986,1803,12/11/2023,5,27660,12/19/2023
32987,1815,12/11/2023,4,69452,12/14/2023
32988,1850,12/11/2023,19,647330,12/18/2023
32989,1844,12/11/2023,17,270453,12/17/2023
32990,1816,12/11/2023,1,18296,12/25/2023
32991,1829,12/11/2023,33,207438,12/21/2023
32992,1847,12/11/2023,14,88508,12/22/2023
32993,1855,12/11/2023,11,36003,12/17/2023
32994,1830,12/11/2023,17,85051,12/20/2023
32995,1832,12/11/2023,43,1514030,12/16/2023
32996,1845,12/11/2023,5,80925,12/17/2023
32997,1805,12/11/2023,6,18558,12/17/2023
32998,1851,12/11/2023,27,1285686,12/19/2023
32999,1843,12/11/2023,6,75186,12/18/2023
33000,1785,12/11/2023,43,724765,12/21/2023
33001,1828,12/11/2023,81,1614006,12/18/2023
33002,1790,12/11/2023,30,1231110,12/16/2023
33003,1789,12/11/2023,15,349920,12/21/2023
33004,1853,12/11/2023,83,3496458,12/17/2023
33005,1819,12/11/2023,2,17044,12/18/2023
33006,1849,12/11/2023,42,1730610,12/15/2023
33007,1786,12/11/2023,29,385874,12/22/2023
33008,1825,12/11/2023,14,73108,12/16/2023
33009,1817,12/11/2023,48,905040,12/18/2023
33010,1854,12/11/2023,32,95520,12/18/2023
33011,1841,12/11/2023,15,334320,12/17/2023
33012,1818,12/11/2023,50,1365450,12/17/2023
33013,1813,12/11/2023,10,27510,12/20/2023
33014,1787,12/11/2023,2,33576,12/19/2023
33015,1822,12/11/2023,10,46110,12/16/2023
33016,1797,12/11/2023,6,23964,12/19/2023
33017,1821,12/11/2023,20,47620,12/21/2023
33018,1812,12/18/2023,29,440365,12/24/2023
33019,1804,12/18/2023,1,9632,12/26/2023
33020,1802,12/18/2023,10,35310,12/26/2023
33021,1809,12/18/2023,15,310965,12/26/2023
33022,1796,12/18/2023,19,150632,12/24/2023
33023,1820,12/18/2023,32,407360,12/26/2023
33024,1823,12/18/2023,2,32462,12/25/2023
33025,1792,12/18/2023,11,73909,12/29/2023
33026,1856,12/18/2023,5,36945,12/23/2023
33027,1846,12/18/2023,11,150744,12/26/2023
33028,1795,12/18/2023,12,44544,12/24/2023
33029,1794,12/18/2023,22,79882,12/24/2023
33030,1811,12/18/2023,11,61622,12/31/2023
33031,1848,12/18/2023,24,126216,12/26/2023
33032,1799,12/18/2023,20,619620,12/22/2023
33033,1815,12/18/2023,6,104178,12/24/2023
33034,1850,12/18/2023,16,545120,12/31/2023
33035,1859,12/18/2023,1,136290,12/27/2023
33036,1844,12/18/2023,8,127272,12/22/2023
33037,1832,12/18/2023,8,281680,12/28/2023
33038,1845,12/18/2023,8,129480,12/30/2023
33039,1805,12/18/2023,2,6186,12/29/2023
33040,1826,12/18/2023,4,13356,12/26/2023
33041,1801,12/18/2023,32,65920,12/26/2023
33042,1833,12/18/2023,1,92867,12/22/2023
33043,1842,12/18/2023,7,86674,12/26/2023
33044,1843,12/18/2023,1,12531,12/26/2023
33045,1828,12/18/2023,30,597780,12/29/2023
33046,1790,12/18/2023,18,738666,12/26/2023
33047,1793,12/18/2023,19,29488,12/27/2023
33048,1853,12/18/2023,55,2316930,12/25/2023
33049,1819,12/18/2023,6,51132,12/25/2023
33050,1849,12/18/2023,14,576870,12/26/2023
33051,1825,12/18/2023,2,10444,12/25/2023
33052,1817,12/18/2023,22,414810,12/21/2023
33053,1854,12/18/2023,12,35820,12/23/2023
33054,1841,12/18/2023,10,222880,12/28/2023
33055,1818,12/18/2023,51,1392759,12/29/2023
33056,1827,12/18/2023,43,578264,12/26/2023
33057,1852,12/18/2023,9,483192,12/28/2023
33058,1800,12/18/2023,31,747875,12/26/2023
33059,1822,12/18/2023,6,27666,12/26/2023
33060,1840,12/18/2023,6,120828,12/25/2023
33061,1806,12/18/2023,9,108873,12/27/2023
33062,1791,12/25/2023,22,81884,12/30/2023
33063,1798,12/25/2023,27,496800,12/30/2023
33064,1812,12/25/2023,21,318885,1/3/2024
33065,1810,12/25/2023,2,13410,1/2/2024
33066,1788,12/25/2023,55,1847945,1/2/2024
33067,1823,12/25/2023,9,146079,1/10/2024
33068,1856,12/25/2023,1,7389,12/28/2023
33069,1824,12/25/2023,12,71616,1/3/2024
33070,1795,12/25/2023,6,22272,12/30/2023
33071,1794,12/25/2023,10,36310,12/30/2023
33072,1799,12/25/2023,16,495696,1/1/2024
33073,1815,12/25/2023,6,104178,12/29/2023
33074,1844,12/25/2023,2,31818,1/1/2024
33075,1816,12/25/2023,9,164664,1/3/2024
33076,1829,12/25/2023,26,163436,1/2/2024
33077,1847,12/25/2023,38,240236,1/1/2024
33078,1855,12/25/2023,3,9819,1/2/2024
33079,1814,12/25/2023,1,41505,12/29/2023
33080,1830,12/25/2023,36,180108,12/28/2023
33081,1851,12/25/2023,44,2095192,1/2/2024
33082,1785,12/25/2023,40,674200,1/1/2024
33083,1789,12/25/2023,45,1049760,1/2/2024
33084,1853,12/25/2023,19,800394,1/3/2024
33085,1819,12/25/2023,14,119308,12/31/2023
33086,1786,12/25/2023,36,479016,1/9/2024
33087,1825,12/25/2023,6,31332,1/6/2024
33088,1817,12/25/2023,18,339390,1/1/2024
33089,1854,12/25/2023,14,41790,1/3/2024
33090,1813,12/25/2023,35,96285,12/29/2023
33091,1787,12/25/2023,10,167880,1/8/2024
33092,1797,12/25/2023,10,39940,1/6/2024
33093,1840,12/25/2023,5,100690,12/28/2023
33094,1821,12/25/2023,26,61906,1/7/2024
33095,1791,1/1/2024,17,63274,1/15/2024
33096,1860,1/1/2024,21,256494,1/7/2024
33097,1798,1/1/2024,12,220800,1/5/2024
33098,1804,1/1/2024,12,115584,1/8/2024
33099,1802,1/1/2024,8,28248,1/8/2024
33100,1809,1/1/2024,21,435351,1/10/2024
33101,1796,1/1/2024,27,214056,1/7/2024
33102,1820,1/1/2024,12,152760,1/5/2024
33103,1792,1/1/2024,31,208289,1/15/2024
33104,1856,1/1/2024,13,96057,1/7/2024
33105,1863,1/1/2024,13,45734,1/13/2024
33106,1846,1/1/2024,11,150744,1/5/2024
33107,1795,1/1/2024,31,115072,1/15/2024
33108,1831,1/1/2024,35,596715,1/11/2024
33109,1794,1/1/2024,36,130716,1/15/2024
33110,1811,1/1/2024,14,78428,1/5/2024
33111,1848,1/1/2024,27,141993,1/11/2024
33112,1799,1/1/2024,36,1115316,1/15/2024
33113,1815,1/1/2024,6,104178,1/11/2024
